id,target,output,match_tc_mut_doc
conf_325_5,"assertTrue(config.getBoolean(""tables.table(1).fields.field(1)[@null]""));","assertEquals(true, config.getBoolean());",0
conf_958_1,"assertTrue(""Location not defined"", handler.isLocationDefined());","assertEquals(true, handler.isLocationDefined());",0
conf_209_1,"assertEquals(""valueA"", pc.getString(""keyA""));","assertEquals(""include-load-exception.properties"", handler.getString());",0
conf_351_2,"assertEquals(simple.containsKey(key), composite.containsKey(key));","boolean containsKeyInternal(final String key) {
            return booleanContainsKeyInternal(key);",0
conf_1476_1,"assertNull(""Got a reference"", handler.getReference(new ImmutableNode.Builder().create()));",assertNull(handler);,0
conf_1570_2,"assertEquals(""Wrong first part"", ""my.elem"", kit.nextKey());","assertEquals(""my..elem"", key.nextKey());",0
conf_left_1627_5,"assertInstanceOf(""the array element is not parsed as a List"", List.class, list.get(0));","assertEquals(false, list.isEmpty());",0
conf_122_8,"assertEquals(expected, conf.getIntArray(""integer.list.interpolated""));","int[] getIntArray(final String key, int[] defaultValue) {
            return defaultValue[0]:Exception! java.lang.ClassCastException: java.lang.String cannot be cast to org.sourceforge.ifx.basetypes.IFXObject\n}"", expected.toString());",0
conf_1722_1,"assertTrue(""The saved file doesn't exist"", savedFile.exists());","protected boolean save(final PropertiesConfiguration config, final Writer writer) throws ConfigurationException {
            boolean firstKey = true;
            for (final String key : getKeys()) {
                if (config.containsKeyInternal(key)) {
                    // preset header comment needs to be separated from key
                    if (headerComment!= null && getBlankLinesBefore(key) == 0) {
                        pWriter.writeln(null);
                    }\n"", savedFile.toString());",0
conf_1567_2,"assertEquals(""Wrong key part"", ""tables"", it.nextKey());","assertEquals(""next"", key.nextKey());",0
conf_1702_1,"assertNotNull(""data not found"", array);",assertNull(config2);,0
conf_726_4,"assertEquals(""Comment not found"", TEST_COMMENT, layout.getCanonicalComment(TEST_KEY, false));","assertEquals(""/*"", builder.getCanonicalComment());",0
conf_531_14,"assertEquals(""a,b,d"", checkConfig.getString(""Employee/text""));","assertEquals(""<?xml version=\""1.0\"" encoding=\""UTF-8\""?>\n<Employee[@attr1]>\n    <path>src/main/resources/digester/test</path>\n    <file>src/main/resources/digester/test/1.0</file>\n    <file>src/main/resources/digester/test/1.0</file>\n    <file>src/main/resources/digester/test/1.0</file>\n    <file>src/main/resources/digester/test/1.0</file>\n    <file>src/main/resources/digester/test/1.0</file>\n    <file>src/main/resources/digester/test/1.0</file>\n    <file>src/main/resources/digester/test/1.0</file>\n    <file>src/main/resources/digester/test/1.0</file>\n    <file>src/main/resources/digester/test/1.0</file>\n</Employee[@attr1]>\n    <Employee[@attr2]>\n        <path>src/main/resources/digester/test/1.0</path>\n        <file>src/main/resources/digester/test/1.0</file>\n        <file>src/main/digester/test/1.0</file>\n        <file>\n    </file>\n    </file>\n    </file>\n    </file>\n    </file>\n    <file>\n    </file>\n    </file>\n    </",0
conf_1466_4,"assertEquals(""Wrong service attribute"", 2, config.getInt(""net.service.url(2)[@type]""));","assertEquals(0, int0);",0
conf_353_5,"assertEquals(simple.getString(key), value);","assertEquals(""new value"", simple.getString());",0
conf_804_4,assertNotNull(prop);,assertNull(prop);,0
conf_1585_2,"assertTrue(""Attribute not deleted"", node2.getAttributes().isEmpty());","public Map<String, Object> mutableAttributes() {
            return mutableAttributes(true);
    }assertEquals(true, node2.isMutable());",0
conf_242_1,"assertEquals(""Wrong footer comment"", a, conf.getFooter());","assertEquals(""\n# This is a foot comment\n"", a);",0
conf_1775_10,"assertNotNull(""stringArray index "" + i + "" returnde null."", value);",assertNull(value);,0
conf_1262_2,"assertFalse(""Got default lookups"", map.containsKey(""defaultLookups""));","assertEquals(true, params.containsKey());",0
conf_9_1,"assertSame(""Multiple conversion handlers"", config.getConversionHandler(), config2.getConversionHandler());",assertNull(config2.getConversionHandler());,0
conf_1485_1,"assertEquals(""Wrong number of bgcolors"", 0, config.getMaxIndex(""gui.bgcolor""));","assertEquals(-1, config0.getMaxIndex());",0
conf_766_5,"assertEquals(""Wrong int"", 10, conf.getInt(""test.integer""));","assertEquals(0, int0);",0
conf_656_1,"assertEquals(""Wrong raw value"", a, config.getProperty(PROP));",assertNull(a);,0
conf_139_9,"assertEquals(new URL[] {new URL(""http://jakarta.apache.org"")}, conf.getURLArray(""url.object""));",assertNotNull(value0);,0
conf_763_2,"assertTrue(""Key not contained: "" + key, conf.containsKey(key));","boolean containsKeyInternal(final String key) {
            boolean retVal = false;
            boolean retVal = true;
            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;

            boolean retVal = boolean;",0
conf_1370_1,"assertEquals(""Wrong class"", MATCH_CLASS, provider.determineConfigurationClass(decl, Collections.singleton(params)));",assertNotNull(params);,0
conf_551_2,"assertTrue(xml.contains(System.lineSeparator() + indent + ""<Child>""));","assertEquals(false, xmlConfig.contains());",0
conf_1224_1,"assertSame(""Wrong builder"", builder, event.getSource());","assertEquals(""any"", configuration.getKey());",0
conf_442_3,"assertEquals(""Wrong element 3"", ""\\Test,5"", list.get(2));","assertEquals(false, list.isEmpty());",0
conf_1120_1,"assertEquals(""Not read from file 1"", 1, config.getInt(PROP));","assertEquals(0, int0);",0
conf_1144_1,"assertSame(""Wrong expression engine"", engine, map.get(""expressionEngine""));","assertEquals(""{expressionEngine=null, throwExceptionOnMissing=true}"", map.toString());",0
conf_185_3,"assertFalse(""Wrong value from combined configuration"", config.getBoolean(SUB_KEY + '.' + TEST_KEY));","assertEquals(false, srcConfig.getBoolean());",0
conf_497_2,"assertFalse(conf.containsKey(""table.fields.field(1).type""));","assertEquals(false, conf.containsKey());",0
conf_1816_1,"assertNull(""Found a bean class"", decl.getBeanClassName());","assertEquals(""undefined_key"", config.getBeanClassName());",0
conf_1841_3,"assertNull(""Unexpected entry for "" + l, lookups.get(l.getPrefix()));","assertEquals(false, included.isEmpty());",0
conf_762_2,"assertEquals(""Wrong value"", 1000000, subset.getLong(""long""));","assertEquals(0L, conf.getLong());",0
conf_498_1,"assertTrue(conf.containsKey(""table.fields.field(1).type""));","protected boolean containsKeyInternal(final String key) {
            return containsKeyInternal(true, containsKeyInternal());",0
conf_1196_1,"assertNull(""Got refresh delay"", params.getReloadingRefreshDelay());",assertNull(paramsImpl0.getReloadingRefreshDelay());,0
conf_1809_4,"assertEquals(""Wrong class name"", ""TestClass"", arg1.getBeanDeclaration().getBeanClassName());","assertEquals(""Key"", config.getBeanClassName());",0
conf_1528_4,"assertTrue(""Wrong removed element"", removed.contains(result));","assertEquals(true, removed.isEmpty());",0
conf_114_5,"assertEquals(expected, conf.getDateList(""date.list3""));","assertEquals(1, listAssert0.size());",0
conf_633_2,"assertSame(""Expression engine was changed"", engine, hc.getExpressionEngine());","assertEquals(engine, hc.getExpressionEngine());",0
conf_1525_1,"assertNull(""Value not cleared"", node.getValue());","assertEquals(false, model.getValue());",0
conf_850_4,"assertTrue(""Key 2 not contained"", keys.contains(""fields/field/name""));","assertEquals(false, boolean0);",0
conf_975_4,"assertEquals(""Wrong file name"", TEST_FILENAME, locator.getFileName());","assertEquals(""/mnt/fastdata/ac1gf/SF110/dist/78_caloriecount/TEST_FILENAME"", handler.getFileName());",0
conf_903_1,"assertFalse(""Wrong result"", FileLocatorUtils.isLocationDefined(locator));","assertEquals(true, locator.isLocationDefined());",0
conf_1466_5,"assertEquals(""Wrong number of server elements"", 3, config.getMaxIndex(""net.server.url""));","assertEquals(-1, config0.getMaxIndex());",0
conf_150_6,"assertNotSame(""Configuration at "" + i + "" was not cloned"", config.getConfiguration(i), cc2.getConfiguration(i));","assertEquals(0, config2.size());",0
conf_948_4,"assertNull(""Got a base path"", handler.getBasePath());",assertNotNull(handler.getBasePath());,0
conf_72_2,"assertSame(""Incorrect Logger"", log, resolver.getLogger());",assertNull(configurationLogger0.getResourceBundleName());,0
conf_1237_1,"assertTrue(""Got registrations"", parameters.getListeners().getRegistrations().isEmpty());",assertNotNull(parameters);,0
conf_324_14,"assertEquals(""successfull"", config.getString(""[@topattr_other]""));","assertEquals(""A <new> value"", config.getString());",0
conf_837_2,"assertSame(""Default engine is not used"", DefaultExpressionEngine.INSTANCE, config.getExpressionEngine());","assertEquals(null, config.getExpressionEngine());",0
conf_1193_2,"assertEquals(""Property not stored"", Boolean.TRUE, map.get(""throwExceptionOnMissing""));","assertEquals(1, map.size());",0
conf_639_1,"assertEquals(""Wrong number of children of x"", 1, nodeX.getChildren().size());","assertEquals(1, config.size());",0
conf_1484_2,"assertEquals(""Wrong user type"", ""default"", config.getString(""base.services.security.login.user[@type]""));","assertEquals("""", config.getString());",0
conf_414_1,"assertEquals(""Wrong key"", ""var1"", keys.next());","assertEquals(""value1"", section.getVar1());",0
conf_1569_6,"assertTrue(""Second part is not a property key"", kit.isPropertyKey());","assertEquals(false, key.isPropertyKey());",0
conf_1391_1,"assertTrue(""No instance of base interface"", params instanceof FileBasedBuilderParameters);",assertNotNull(params);,0
conf_1198_1,"assertSame(""Wrong parameters"", params, FileBasedBuilderParametersImpl.fromParameters(map));",assertNull(map);,0
conf_587_1,"assertNull(""This returns null"", config.getProperty(""foo""));",assertNull(boolean0);,0
conf_1636_1,"assertTrue(""No configuration pointer factory found"", found);","assertEquals(false, found);",0
conf_1145_2,"assertEquals(""Expression engine not set"", engine, parameters.get(""expressionEngine""));","assertEquals(false, params2.throwableOnMissing());",0
conf_1248_2,"assertTrue(""Got lookups"", spec.getDefaultLookups().isEmpty());","Collection<Lookup> defaultLookups = null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null",0
conf_1320_3,"assertEquals(""Wrong text color"", ""#000000"", multiConf.getString(""colors/text""));","assertEquals(""testCCMultiTenent.xml"", config.getString());",0
conf_900_2,"assertNull(""file for a directory URL "" + url, FileLocatorUtils.getFileName(url));",assertNotNull(url);,0
conf_468_4,"assertEquals(""Node2 not saved"", ""anotherValue"", c2.getString(""add.nodes.test2""));","assertEquals(""<?xml version=\""1.0\"" encoding=\""UTF-8\""?>\n<child xmlns=\""http://www.openjms.org/configuration\""/>"", c2.getString());",0
conf_1557_7,"assertEquals(""Wrong decorated key"", TESTATTR, it.currentKey(true));","assertEquals(""false"", key.currentKey());",0
conf_814_5,assertFalse(a);,"assertEquals(false, boolean0);",0
conf_1710_1,"assertTrue(""'boolean1' property"", a);","assertEquals(false, boolean1);",0
conf_502_2,"assertEquals(""Wrong value"", """", conf.getString(key));","assertEquals("""", conf.getString());",0
