classname,method,docstring,method_definition
com.github.scribejava.apis.FoursquareApi,instance(),,"public static FoursquareApi instance() {
        return InstanceHolder.INSTANCE;
    }"
com.github.scribejava.apis.FoursquareApi,getAccessTokenEndpoint(),,"@Override
    public String getAccessTokenEndpoint() {
        return ""http://foursquare.com/oauth/access_token"";
    }"
com.github.scribejava.apis.FoursquareApi,getRequestTokenEndpoint(),,"@Override
    public String getRequestTokenEndpoint() {
        return ""http://foursquare.com/oauth/request_token"";
    }"
com.github.scribejava.apis.FoursquareApi,getAuthorizationBaseUrl(),,"@Override
    public String getAuthorizationBaseUrl() {
        return AUTHORIZATION_URL;
    }"
com.github.scribejava.apis.SkyrockApi,instance(),,"public static SkyrockApi instance() {
        return InstanceHolder.INSTANCE;
    }"
com.github.scribejava.apis.SkyrockApi,getAccessTokenEndpoint(),,"@Override
    public String getAccessTokenEndpoint() {
        return API_ENDPOINT + ACCESS_TOKEN_RESOURCE;
    }"
com.github.scribejava.apis.SkyrockApi,getRequestTokenEndpoint(),,"@Override
    public String getRequestTokenEndpoint() {
        return API_ENDPOINT + REQUEST_TOKEN_RESOURCE;
    }"
com.github.scribejava.apis.SkyrockApi,getAuthorizationBaseUrl(),,"@Override
    public String getAuthorizationBaseUrl() {
        return API_ENDPOINT + AUTHORIZE_URL;
    }"
com.github.scribejava.apis.WunderlistAPI,instance(),,"public static WunderlistAPI instance() {
        return InstanceHolder.INSTANCE;
    }"
com.github.scribejava.apis.WunderlistAPI,getAccessTokenEndpoint(),,"@Override
    public String getAccessTokenEndpoint() {
        return ""https://www.wunderlist.com/oauth/access_token"";
    }"
com.github.scribejava.apis.WunderlistAPI,getAuthorizationBaseUrl(),,"@Override
    protected String getAuthorizationBaseUrl() {
        return ""https://www.wunderlist.com/oauth/authorize"";
    }"
com.github.scribejava.apis.WunderlistAPI,getBearerSignature(),,"@Override
    public BearerSignature getBearerSignature() {
        return BearerSignatureURIQueryParameter.instance();
    }"
com.github.scribejava.apis.WunderlistAPI,getClientAuthentication(),,"@Override
    public ClientAuthentication getClientAuthentication() {
        return RequestBodyAuthenticationScheme.instance();
    }"
com.github.scribejava.apis.WunderlistAPI,"createService(String apiKey, String apiSecret, String callback, String defaultScope,
            String responseType, OutputStream debugStream, String userAgent, HttpClientConfig httpClientConfig,
            HttpClient httpClient)",,"@Override
    public WunderlistOAuthService createService(String apiKey, String apiSecret, String callback, String defaultScope,
            String responseType, OutputStream debugStream, String userAgent, HttpClientConfig httpClientConfig,
            HttpClient httpClient) {
        return new WunderlistOAuthService(this, apiKey, apiSecret, callback, defaultScope, responseType, debugStream,
                userAgent, httpClientConfig, httpClient);
    }"
com.github.scribejava.apis.MediaWikiApi,instance(),"/**
     * The instance for wikis hosted by the Wikimedia Foundation. Consumers are requested on
     * <a href=""https://meta.wikimedia.org/wiki/Special:OAuthConsumerRegistration/propose"">
     * Special:OAuthConsumerRegistration/propose
     * </a>.
     *
     * @return instance
     */","public static MediaWikiApi instance() {
        return InstanceHolder.INSTANCE;
    }"
com.github.scribejava.apis.MediaWikiApi,instanceBeta(),"/**
     * The instance for wikis in the Wikimedia Foundation’s Beta Cluster. Consumers are requested on
     * <a href=""https://meta.wikimedia.beta.wmflabs.org/wiki/Special:OAuthConsumerRegistration/propose"">
     * Special:OAuthConsumerRegistration/propose
     * </a>.
     *
     * @return instanceBeta
     */","public static MediaWikiApi instanceBeta() {
        return BetaInstanceHolder.BETA_INSTANCE;
    }"
com.github.scribejava.apis.MediaWikiApi,getRequestTokenEndpoint(),,"@Override
    public String getRequestTokenEndpoint() {
        return indexUrl + ""?title=Special:OAuth/initiate"";
    }"
com.github.scribejava.apis.MediaWikiApi,getAuthorizationBaseUrl(),,"@Override
    public String getAuthorizationBaseUrl() {
        return niceUrlBase + ""Special:OAuth/authorize"";
    }"
com.github.scribejava.apis.MediaWikiApi,getAccessTokenEndpoint(),,"@Override
    public String getAccessTokenEndpoint() {
        return indexUrl + ""?title=Special:OAuth/token"";
    }"
com.github.scribejava.apis.TheThingsNetworkV2PreviewApi,instance(),,"public static TheThingsNetworkV2PreviewApi instance() {
        return InstanceHolder.INSTANCE;
    }"
com.github.scribejava.apis.TheThingsNetworkV2PreviewApi,getAccessTokenEndpoint(),,"@Override
    public String getAccessTokenEndpoint() {
        return ""https://preview.account.thethingsnetwork.org/users/token"";
    }"
com.github.scribejava.apis.TheThingsNetworkV2PreviewApi,getAuthorizationBaseUrl(),,"@Override
    protected String getAuthorizationBaseUrl() {
        return ""https://preview.account.thethingsnetwork.org/users/authorize"";
    }"
com.github.scribejava.apis.AWeberApi,instance(),,"public static AWeberApi instance() {
        return InstanceHolder.INSTANCE;
    }"
com.github.scribejava.apis.AWeberApi,getAccessTokenEndpoint(),,"@Override
    public String getAccessTokenEndpoint() {
        return ACCESS_TOKEN_ENDPOINT;
    }"
com.github.scribejava.apis.AWeberApi,getRequestTokenEndpoint(),,"@Override
    public String getRequestTokenEndpoint() {
        return REQUEST_TOKEN_ENDPOINT;
    }"
com.github.scribejava.apis.AWeberApi,getAuthorizationBaseUrl(),,"@Override
    public String getAuthorizationBaseUrl() {
        return AUTHORIZE_URL;
    }"
com.github.scribejava.apis.FrappeApi,instance(String serverUrl),,"public static FrappeApi instance(String serverUrl) {
        return new FrappeApi(serverUrl);
    }"
com.github.scribejava.apis.FrappeApi,getServerURL(),,"public String getServerURL() {
        return serverURL;
    }"
com.github.scribejava.apis.FrappeApi,getAccessTokenEndpoint(),,"@Override
    public String getAccessTokenEndpoint() {
        return accessTokenEndpoint;
    }"
com.github.scribejava.apis.FrappeApi,getAuthorizationBaseUrl(),,"@Override
    protected String getAuthorizationBaseUrl() {
        return authorizationBaseUrl;
    }"
com.github.scribejava.apis.FrappeApi,getAccessTokenExtractor(),,"@Override
    public TokenExtractor<OAuth2AccessToken> getAccessTokenExtractor() {
        return OpenIdJsonTokenExtractor.instance();
    }"
com.github.scribejava.apis.TrelloApi,instance(),,"public static TrelloApi instance() {
        return InstanceHolder.INSTANCE;
    }"
com.github.scribejava.apis.TrelloApi,getAccessTokenEndpoint(),,"@Override
    public String getAccessTokenEndpoint() {
        return ""https://trello.com/1/OAuthGetAccessToken"";
    }"
com.github.scribejava.apis.TrelloApi,getRequestTokenEndpoint(),,"@Override
    public String getRequestTokenEndpoint() {
        return ""https://trello.com/1/OAuthGetRequestToken"";
    }"
com.github.scribejava.apis.TrelloApi,getAuthorizationBaseUrl(),,"@Override
    public String getAuthorizationBaseUrl() {
        return AUTHORIZE_URL;
    }"
com.github.scribejava.apis.GeniusApi,instance(),,"public static GeniusApi instance() {
        return InstanceHolder.INSTANCE;
    }"
com.github.scribejava.apis.GeniusApi,getAccessTokenEndpoint(),,"@Override
    public String getAccessTokenEndpoint() {
        return ""https://api.genius.com/oauth/token"";
    }"
com.github.scribejava.apis.GeniusApi,getAuthorizationBaseUrl(),,"@Override
    protected String getAuthorizationBaseUrl() {
        return ""https://api.genius.com/oauth/authorize"";
    }"
com.github.scribejava.apis.salesforce.SalesforceToken,getInstanceUrl(),,"public String getInstanceUrl() {
        return instanceUrl;
    }"
com.github.scribejava.apis.salesforce.SalesforceToken,hashCode(),,"@Override
    public int hashCode() {
        int hash = super.hashCode();
        hash = 37 * hash + Objects.hashCode(instanceUrl);
        return hash;
    }"
com.github.scribejava.apis.salesforce.SalesforceToken,equals(Object obj),,"@Override
    public boolean equals(Object obj) {
        if (this == obj) {
            return true;
        }
        if (obj == null) {
            return false;
        }
        if (getClass() != obj.getClass()) {
            return false;
        }
        if (!super.equals(obj)) {
            return false;
        }
        return Objects.equals(instanceUrl, ((SalesforceToken) obj).getInstanceUrl());
    }"
com.github.scribejava.apis.salesforce.SalesforceJsonTokenExtractor,instance(),,"public static SalesforceJsonTokenExtractor instance() {
        return InstanceHolder.INSTANCE;
    }"
com.github.scribejava.apis.salesforce.SalesforceJsonTokenExtractor,"createToken(String accessToken, String tokenType, Integer expiresIn,
            String refreshToken, String scope, JsonNode response, String rawResponse)",,"@Override
    protected SalesforceToken createToken(String accessToken, String tokenType, Integer expiresIn,
            String refreshToken, String scope, JsonNode response, String rawResponse) {
        return new SalesforceToken(accessToken, tokenType, expiresIn, refreshToken, scope,
                extractRequiredParameter(response, ""instance_url"", rawResponse).asText(), rawResponse);
    }"
com.github.scribejava.apis.vk.VKJsonTokenExtractor,instance(),,"public static VKJsonTokenExtractor instance() {
        return InstanceHolder.INSTANCE;
    }"
com.github.scribejava.apis.vk.VKJsonTokenExtractor,"createToken(String accessToken, String tokenType, Integer expiresIn,
            String refreshToken, String scope, JsonNode response, String rawResponse)",,"@Override
    protected VKOAuth2AccessToken createToken(String accessToken, String tokenType, Integer expiresIn,
            String refreshToken, String scope, JsonNode response, String rawResponse) {
        final JsonNode email = response.get(""email"");
        return new VKOAuth2AccessToken(accessToken, tokenType, expiresIn, refreshToken, scope,
                email == null ? null : email.asText(), rawResponse);
    }"
com.github.scribejava.apis.vk.VKOAuth2AccessToken,getEmail(),,"public String getEmail() {
        return email;
    }"
com.github.scribejava.apis.vk.VKOAuth2AccessToken,hashCode(),,"@Override
    public int hashCode() {
        int hash = super.hashCode();
        hash = 37 * hash + Objects.hashCode(email);
        return hash;
    }"
com.github.scribejava.apis.vk.VKOAuth2AccessToken,equals(Object obj),,"@Override
    public boolean equals(Object obj) {
        if (this == obj) {
            return true;
        }
        if (obj == null) {
            return false;
        }
        if (getClass() != obj.getClass()) {
            return false;
        }
        if (!super.equals(obj)) {
            return false;
        }

        return Objects.equals(email, ((VKOAuth2AccessToken) obj).getEmail());
    }"
com.github.scribejava.apis.microsoftazureactivedirectory.MicrosoftAzureActiveDirectory20BearerSignature,instance(),,"public static MicrosoftAzureActiveDirectory20BearerSignature instance() {
        return InstanceHolder.INSTANCE;
    }"
com.github.scribejava.apis.microsoftazureactivedirectory.BaseMicrosoftAzureActiveDirectoryBearerSignature,"void signRequest(String accessToken, OAuthRequest request)",,"@Override
    public void signRequest(String accessToken, OAuthRequest request) {
        super.signRequest(accessToken, request);
        request.addHeader(""Accept"", acceptedFormat);
    }"
com.github.scribejava.apis.microsoftazureactivedirectory.MicrosoftAzureActiveDirectoryBearerSignature,instance(),,"public static MicrosoftAzureActiveDirectoryBearerSignature instance() {
        return InstanceHolder.INSTANCE;
    }"
com.github.scribejava.apis.microsoftazureactivedirectory.BaseMicrosoftAzureActiveDirectoryApi,getAccessTokenEndpoint(),,"@Override
    public String getAccessTokenEndpoint() {
        return MSFT_LOGIN_URL + tenant + OAUTH_2 + getEndpointVersionPath() + ""/token"";
    }"
com.github.scribejava.apis.microsoftazureactivedirectory.BaseMicrosoftAzureActiveDirectoryApi,getAuthorizationBaseUrl(),,"@Override
    protected String getAuthorizationBaseUrl() {
        return MSFT_LOGIN_URL + tenant + OAUTH_2 + getEndpointVersionPath() + ""/authorize"";
    }"
com.github.scribejava.apis.microsoftazureactivedirectory.BaseMicrosoftAzureActiveDirectoryApi,getClientAuthentication(),,"@Override
    public ClientAuthentication getClientAuthentication() {
        return RequestBodyAuthenticationScheme.instance();
    }"
com.github.scribejava.apis.microsoftazureactivedirectory.BaseMicrosoftAzureActiveDirectoryApi,getEndpointVersionPath(),,"protected String getEndpointVersionPath() {
        return """";
    }"
com.github.scribejava.apis.openid.OpenIdJsonTokenExtractor,instance(),,"public static OpenIdJsonTokenExtractor instance() {
        return InstanceHolder.INSTANCE;
    }"
com.github.scribejava.apis.openid.OpenIdJsonTokenExtractor,"createToken(String accessToken, String tokenType, Integer expiresIn,
            String refreshToken, String scope, JsonNode response, String rawResponse)",,"@Override
    protected OpenIdOAuth2AccessToken createToken(String accessToken, String tokenType, Integer expiresIn,
            String refreshToken, String scope, JsonNode response, String rawResponse) {
        final JsonNode idToken = response.get(""id_token"");
        return new OpenIdOAuth2AccessToken(accessToken, tokenType, expiresIn, refreshToken, scope,
                idToken == null ? null : idToken.asText(), rawResponse);
    }"
