classname,method,docstring,method_definition
org.apache.commons.imaging.formats.tiff.photometricinterpreters.PhotometricInterpreterYCbCr,"void interpretPixel(final ImageBuilder imageBuilder, final int[] samples, final int x,
            final int y)",,"@Override
    public void interpretPixel(final ImageBuilder imageBuilder, final int[] samples, final int x,
            final int y) throws ImageReadException, IOException {
        final int Y = samples[0];
        final int Cb = samples[1];
        final int Cr = samples[2];
        final double R = Y + 1.402 * (Cr - 128.0);
        final double G = Y - 0.34414 * (Cb - 128.0) - 0.71414 * (Cr - 128.0);
        final double B = Y + 1.772 * (Cb - 128.0);

        final int red = limit((int) R, 0, 255);
        final int green = limit((int) G, 0, 255);
        final int blue = limit((int) B, 0, 255);

        final int alpha = 0xff;
        final int rgb = (alpha << 24) | (red << 16) | (green << 8) | (blue << 0);
        imageBuilder.setRGB(x, y, rgb);

    }"
org.apache.commons.imaging.formats.tiff.photometricinterpreters.PhotometricInterpreterCmyk,"void interpretPixel(final ImageBuilder imageBuilder, final int[] samples, final int x,
            final int y)",,"@Override
    public void interpretPixel(final ImageBuilder imageBuilder, final int[] samples, final int x,
            final int y) throws ImageReadException, IOException {

        final int sc = samples[0];
        final int sm = samples[1];
        final int sy = samples[2];
        final int sk = samples[3];

        final int rgb = ColorConversions.convertCMYKtoRGB(sc, sm, sy, sk);
        imageBuilder.setRGB(x, y, rgb);
    }"
org.apache.commons.imaging.formats.tiff.photometricinterpreters.PhotometricInterpreterCieLab,"void interpretPixel(final ImageBuilder imageBuilder, final int[] samples, final int x,
            final int y)",,"@Override
    public void interpretPixel(final ImageBuilder imageBuilder, final int[] samples, final int x,
            final int y) throws ImageReadException, IOException {
        final int cieL = samples[0];
        final int cieA = (byte) samples[1];
        final int cieB = (byte) samples[2];

        final int rgb = ColorConversions.convertCIELabtoARGBTest(cieL, cieA, cieB);
        imageBuilder.setRGB(x, y, rgb);
    }"
org.apache.commons.imaging.formats.tiff.photometricinterpreters.floatingpoint.PhotometricInterpreterFloat,"void interpretPixel(
        final ImageBuilder imageBuilder,
        final int[] samples, final int x, final int y)",,"@Override
    public void interpretPixel(
        final ImageBuilder imageBuilder,
        final int[] samples, final int x, final int y)
        throws ImageReadException, IOException {

        final float f = Float.intBitsToFloat(samples[0]);
        // in the event of NaN, do not store entry in the image builder.

        // only the single bound palette entries support NaN
        for (final PaletteEntry entry : singleValuePaletteEntries) {
            if (entry.isCovered(f)) {
                final int p = entry.getARGB(f);
                imageBuilder.setRGB(x, y, p);
                return;
            }
        }

        if (Float.isNaN(f)) {
            // if logic reaches here, there is no definition
            // for a NaN.
            return;
        }
        if (f < minFound) {
            minFound = f;
            xMin = x;
            yMin = y;
        }
        if (f > maxFound) {
            maxFound = f;
            xMax = x;
            yMax = y;
        }
        nFound++;
        sumFound += f;

        for (final PaletteEntry entry : singleValuePaletteEntries) {
            if (entry.isCovered(f)) {
                final int p = entry.getARGB(f);
                imageBuilder.setRGB(x, y, p);
                return;
            }
        }

        for (final PaletteEntry entry : rangePaletteEntries) {
            if (entry.isCovered(f)) {
                final int p = entry.getARGB(f);
                imageBuilder.setRGB(x, y, p);
                break;
            }
        }
    }"
org.apache.commons.imaging.formats.tiff.photometricinterpreters.floatingpoint.PhotometricInterpreterFloat,getMinFound(),"/**
     * Gets the minimum value found while rendering the image
     *
     * @return if data was processed, a valid value; otherwise, Positive
     * Infinity
     */","public float getMinFound() {
        return minFound;
    }"
org.apache.commons.imaging.formats.tiff.photometricinterpreters.floatingpoint.PhotometricInterpreterFloat,getMaxXY(),"/**
     * Gets the coordinates (x,y) at which the maximum value was identified
     * during processing
     *
     * @return a valid array of length 2.
     */","public int[] getMaxXY() {
        return new int[]{xMax, yMax};
    }"
org.apache.commons.imaging.formats.tiff.photometricinterpreters.floatingpoint.PhotometricInterpreterFloat,getMaxFound(),"/**
     * Gets the maximum value found while rendering the image
     *
     * @return if data was processed, a valid value; otherwise, Negative
     * Infinity
     */","public float getMaxFound() {
        return maxFound;
    }"
org.apache.commons.imaging.formats.tiff.photometricinterpreters.floatingpoint.PhotometricInterpreterFloat,getMinXY(),"/**
     * Gets the coordinates (x,y) at which the minimum value was identified
     * during processing
     *
     * @return a valid array of length 2.
     */","public int[] getMinXY() {
        return new int[]{xMin, yMin};
    }"
org.apache.commons.imaging.formats.tiff.photometricinterpreters.floatingpoint.PhotometricInterpreterFloat,getMeanFound(),"/**
     * Get the mean of the values found while processing
     *
     * @return if data was processed, a valid mean value; otherwise, a zero.
     */","public float getMeanFound() {
        if (nFound == 0) {
            return 0;
        }
        return (float) (sumFound / nFound);
    }"
org.apache.commons.imaging.formats.tiff.photometricinterpreters.floatingpoint.PhotometricInterpreterFloat,mapValueToARGB(final float f),"/**
     * Provides a method for mapping a pixel value to an integer (ARGB) value.
     * This method is not defined for the standard photometric interpreters and
     * is provided as a convenience to applications that are processing data
     * outside the standard TIFF image-reading modules.
     *
     * @param f the floating point value to be mapped to an ARGB value
     * @return a valid ARGB value, or zero if no palette specification covers
     * the input value.
     */","public int mapValueToARGB(final float f) {

        // The single-value palette entries can accept a Float.NaN as
        // a target while the range-of-values entries cannot.  So
        // check the single-values before testing for Float.isNaN()
        // because NaN may have special treatment.
        for (final PaletteEntry entry : singleValuePaletteEntries) {
            if (entry.isCovered(f)) {
                return entry.getARGB(f);
            }
        }

        if (Float.isNaN(f)) {
            // if logic reaches here, there is no definition
            // for a NaN.
            return 0;
        }

        for (final PaletteEntry entry : rangePaletteEntries) {
            if (entry.isCovered(f)) {
                return entry.getARGB(f);
            }
        }
        return 0;
    }"
org.apache.commons.imaging.formats.tiff.photometricinterpreters.floatingpoint.PaletteEntryForRange,isCovered(final float f),,"@Override
    public boolean isCovered(final float f) {
        return v0 <= f && f < v1;
    }"
org.apache.commons.imaging.formats.tiff.photometricinterpreters.floatingpoint.PaletteEntryForRange,getARGB(final float f),,"@Override
    public int getARGB(final float f) {
        if (v0 <= f && f <= v1) {
            final float t = (f - v0) / (v1 - v0);
            final int a = (int) (t * (a1 - a0) + a0 + 0.5);
            final int r = (int) (t * (r1 - r0) + r0 + 0.5);
            final int g = (int) (t * (g1 - g0) + g0 + 0.5);
            final int b = (int) (t * (b1 - b0) + b0 + 0.5);
            return (((((a << 8) | r) << 8) | g) << 8) | b;
        }
        return 0;
    }"
org.apache.commons.imaging.formats.tiff.photometricinterpreters.floatingpoint.PaletteEntryForRange,getColor(final float f),,"@Override
    public Color getColor(final float f) {
        if (v0 <= f && f <= v1) {
            final float t = (f - v0) / (v1 - v0);
            final int a = (int) (t * (a1 - a0) + a0 + 0.5);
            final int r = (int) (t * (r1 - r0) + r0 + 0.5);
            final int g = (int) (t * (g1 - g0) + g0 + 0.5);
            final int b = (int) (t * (b1 - b0) + b0 + 0.5);
            return new Color(r, g, b, a);
        }
        return null;
    }"
org.apache.commons.imaging.formats.tiff.photometricinterpreters.floatingpoint.PaletteEntryForRange,coversSingleEntry(),,"@Override
    public boolean coversSingleEntry() {
        return false;
    }"
org.apache.commons.imaging.formats.tiff.photometricinterpreters.floatingpoint.PaletteEntryForRange,getLowerBound(),,"@Override
    public float getLowerBound() {
        return v0;
    }"
org.apache.commons.imaging.formats.tiff.photometricinterpreters.floatingpoint.PaletteEntryForRange,getUpperBound(),,"@Override
    public float getUpperBound() {
        return v1;
    }"
org.apache.commons.imaging.formats.tiff.photometricinterpreters.floatingpoint.PaletteEntryForRange,toString(),,"@Override
    public String toString() {
        return ""PaletteEntry for range "" + v0 + "", "" + v1;
    }"
org.apache.commons.imaging.formats.tiff.photometricinterpreters.floatingpoint.PaletteEntry,coversSingleEntry(),"/**
     * Indicates that the entry covers exactly one unique value (including,
     * potentially, Float&#46;NaN).
     *
     * @return true if the entry covers exactly one unique value
     */",boolean coversSingleEntry();
org.apache.commons.imaging.formats.tiff.photometricinterpreters.floatingpoint.PaletteEntry,isCovered(float f),"/**
     * Indicates whether the indicated floating-point value is within the range
     * covered by this palette entry and can be assigned a valid color by the
     * implementation.
     *
     * @param f a valid floating point value, or a NaN.
     * @return true if the entry can assign a color to the entry; otherwise,
     * false.
     */",boolean isCovered(float f);
org.apache.commons.imaging.formats.tiff.photometricinterpreters.floatingpoint.PaletteEntry,getARGB(float f),"/**
     * Gets the integer ARGB color assignment associated with the input value.
     * If the input value is not within the covered range of this instance, the
     * return value is undefined (though the value zero is often used).
     *
     * @param f valid floating point value, or a NaN.
     * @return an integer value
     */",int getARGB(float f);
