id,test_prefix,test_name,mut_class,method_under_test,mut_docstring,mut_method_definition,focal_method,docstring
springside4_149_15,"	@Test
	public void caculate_15_oe() {
		// removed other assertion
		// removed other assertion
		// removed other assertion

		// removed other assertion
		// removed other assertion
		// removed other assertion
		
		// removed other assertion
		// removed other assertion
		// removed other assertion
		
		// removed other assertion
		// removed other assertion
		
		// removed other assertion
		// removed other assertion
		
		// removed other assertion
		assertThat(MathUtil.sqrt(16, RoundingMode.HALF_UP)).isEqualTo(4);
	}
",MathUtilTest::caculate_15_oe,org.springside.modules.utils.number.MathUtil,"sqrt(int x, RoundingMode mode)","/**
	 * 开方
	 */","public static int sqrt(int x, RoundingMode mode) {
		return IntMath.sqrt(x, mode);
	}","public static int sqrt(int x, RoundingMode mode) {
		return IntMath.sqrt(x, mode);
	}","/**
	 * 开方
	 */"
springside4_149_16,"	@Test
	public void caculate_16_oe() {
		// removed other assertion
		// removed other assertion
		// removed other assertion

		// removed other assertion
		// removed other assertion
		// removed other assertion
		
		// removed other assertion
		// removed other assertion
		// removed other assertion
		
		// removed other assertion
		// removed other assertion
		
		// removed other assertion
		// removed other assertion
		
		// removed other assertion
		// removed other assertion
		assertThat(MathUtil.sqrt(10l, RoundingMode.HALF_UP)).isEqualTo(3);
	}
",MathUtilTest::caculate_16_oe,org.springside.modules.utils.number.MathUtil,"sqrt(int x, RoundingMode mode)","/**
	 * 开方
	 */","public static int sqrt(int x, RoundingMode mode) {
		return IntMath.sqrt(x, mode);
	}","public static int sqrt(int x, RoundingMode mode) {
		return IntMath.sqrt(x, mode);
	}","/**
	 * 开方
	 */"
springside4_150_1,"	@Test
	public void divide_1_oe() {
		assertThat(10 / 4).isEqualTo(2);
	}
",MathUtilTest::divide_1_oe,,,,,,
springside4_150_2,"	@Test
	public void divide_2_oe() {
		// removed other assertion
		assertThat(MathUtil.divide(10, 4, RoundingMode.HALF_UP)).isEqualTo(3);
	}
",MathUtilTest::divide_2_oe,org.springside.modules.utils.number.MathUtil,"divide(int p, int q, RoundingMode mode)","/**
	 * 能控制rounding方向的相除.
	 * 
	 * jdk的'/'运算符，直接向下取整
	 */","public static int divide(int p, int q, RoundingMode mode) {
		return IntMath.divide(p, q, mode);
	}","public static int divide(int p, int q, RoundingMode mode) {
		return IntMath.divide(p, q, mode);
	}","/**
	 * 能控制rounding方向的相除.
	 * 
	 * jdk的'/'运算符，直接向下取整
	 */"
springside4_150_3,"	@Test
	public void divide_3_oe() {
		// removed other assertion
		// removed other assertion
		assertThat(MathUtil.divide(10L, 4L, RoundingMode.HALF_DOWN)).isEqualTo(2);
	}
",MathUtilTest::divide_3_oe,org.springside.modules.utils.number.MathUtil,"divide(int p, int q, RoundingMode mode)","/**
	 * 能控制rounding方向的相除.
	 * 
	 * jdk的'/'运算符，直接向下取整
	 */","public static int divide(int p, int q, RoundingMode mode) {
		return IntMath.divide(p, q, mode);
	}","public static int divide(int p, int q, RoundingMode mode) {
		return IntMath.divide(p, q, mode);
	}","/**
	 * 能控制rounding方向的相除.
	 * 
	 * jdk的'/'运算符，直接向下取整
	 */"
springside4_156_1,"	@Test
	public void getMessage_1_oe() {
		assertThat(ClassUtil.getShortClassName(ClassUtilTest.class)).isEqualTo(""ClassUtilTest"");
	}
",ClassUtilTest::getMessage_1_oe,org.springside.modules.utils.reflect.ClassUtil,getShortClassName(final Class<?> cls),"/**
	 * 返回Class名, 不包含PackageName.
	 * 
	 * 内部类的话，返回""主类.内部类""
	 */","public static String getShortClassName(final Class<?> cls) {
		return ClassUtils.getShortClassName(cls);
	}","public static String getShortClassName(final Class<?> cls) {
		return ClassUtils.getShortClassName(cls);
	}","/**
	 * 返回Class名, 不包含PackageName.
	 * 
	 * 内部类的话，返回""主类.内部类""
	 */"
springside4_156_3,"	@Test
	public void getMessage_3_oe() {
		// removed other assertion
		// removed other assertion

		assertThat(ClassUtil.getShortClassName(ClassUtilTest.class.getName())).isEqualTo(""ClassUtilTest"");
	}
",ClassUtilTest::getMessage_3_oe,org.springside.modules.utils.log.ThrottledSlf4jLogger,getName(),,"@Override
	public String getName() {
		return delegate.getName();
	}","public static String getShortClassName(final Class<?> cls) {
		return ClassUtils.getShortClassName(cls);
	}","/**
	 * 返回Class名, 不包含PackageName.
	 * 
	 * 内部类的话，返回""主类.内部类""
	 */"
springside4_156_5,"	@Test
	public void getMessage_5_oe() {
		// removed other assertion
		// removed other assertion

		// removed other assertion
		// removed other assertion

		assertThat(ClassUtil.getPackageName(ClassUtilTest.class)).isEqualTo(""org.springside.modules.utils.reflect"");
	}
",ClassUtilTest::getMessage_5_oe,org.springside.modules.utils.reflect.ClassUtil,getPackageName(final Class<?> cls),"/**
	 * 返回PackageName
	 */","public static String getPackageName(final Class<?> cls) {
		return ClassUtils.getPackageName(cls);
	}","public static String getPackageName(final Class<?> cls) {
		return ClassUtils.getPackageName(cls);
	}","/**
	 * 返回PackageName
	 */"
springside4_156_6,"	@Test
	public void getMessage_6_oe() {
		// removed other assertion
		// removed other assertion

		// removed other assertion
		// removed other assertion

		// removed other assertion
		assertThat(ClassUtil.getPackageName(BClass.class)).isEqualTo(""org.springside.modules.utils.reflect"");
	}
",ClassUtilTest::getMessage_6_oe,org.springside.modules.utils.reflect.ClassUtil,getPackageName(final Class<?> cls),"/**
	 * 返回PackageName
	 */","public static String getPackageName(final Class<?> cls) {
		return ClassUtils.getPackageName(cls);
	}","public static String getPackageName(final Class<?> cls) {
		return ClassUtils.getPackageName(cls);
	}","/**
	 * 返回PackageName
	 */"
springside4_156_7,"	@Test
	public void getMessage_7_oe() {
		// removed other assertion
		// removed other assertion

		// removed other assertion
		// removed other assertion

		// removed other assertion
		// removed other assertion
		assertThat(ClassUtil.getPackageName(ClassUtilTest.class.getName())).isEqualTo(""org.springside.modules.utils.reflect"");
	}
",ClassUtilTest::getMessage_7_oe,org.springside.modules.utils.log.ThrottledSlf4jLogger,getName(),,"@Override
	public String getName() {
		return delegate.getName();
	}","public static String getPackageName(final Class<?> cls) {
		return ClassUtils.getPackageName(cls);
	}","/**
	 * 返回PackageName
	 */"
springside4_156_8,"	@Test
	public void getMessage_8_oe() {
		// removed other assertion
		// removed other assertion

		// removed other assertion
		// removed other assertion

		// removed other assertion
		// removed other assertion
		// removed other assertion
		assertThat(ClassUtil.getPackageName(BClass.class.getName())).isEqualTo(""org.springside.modules.utils.reflect"");
	}
",ClassUtilTest::getMessage_8_oe,org.springside.modules.utils.log.ThrottledSlf4jLogger,getName(),,"@Override
	public String getName() {
		return delegate.getName();
	}","public static String getPackageName(final Class<?> cls) {
		return ClassUtils.getPackageName(cls);
	}","/**
	 * 返回PackageName
	 */"
springside4_157_1,"	@Test
	public void getAllClass_1_oe() {

		assertThat(ClassUtil.getAllInterfaces(BClass.class)).hasSize(4).contains(AInterface.class,BInterface.class,CInterface.class,DInterface.class);
	}
",ClassUtilTest::getAllClass_1_oe,org.springside.modules.utils.concurrent.jsr166e.ConcurrentHashMapV8,contains(Object value),"/**
     * Legacy method testing if some key maps into the specified value
     * in this table.  This method is identical in functionality to
     * {@link #containsValue(Object)}, and exists solely to ensure
     * full compatibility with class {@link java.util.Hashtable},
     * which supported this method prior to introduction of the
     * Java Collections framework.
     *
     * @param  value a value to search for
     * @return {@code true} if and only if some key maps to the
     *         {@code value} argument in this table as
     *         determined by the {@code equals} method;
     *         {@code false} otherwise
     * @throws NullPointerException if the specified value is null
     */","@Deprecated public boolean contains(Object value) {
        return containsValue(value);
    }","public static List<Class<?>> getAllInterfaces(final Class<?> cls) {
		return ClassUtils.getAllInterfaces(cls);
	}","/**
	 * 递归返回本类及所有基类继承的接口，及接口继承的接口，比Spring中的相同实现完整
	 */"
springside4_157_2,"	@Test
	public void getAllClass_2_oe() {

		// removed other assertion

		assertThat(ClassUtil.getAllSuperclasses(BClass.class)).hasSize(2).contains(AClass.class, Object.class);
	}
",ClassUtilTest::getAllClass_2_oe,org.springside.modules.utils.concurrent.jsr166e.ConcurrentHashMapV8,contains(Object value),"/**
     * Legacy method testing if some key maps into the specified value
     * in this table.  This method is identical in functionality to
     * {@link #containsValue(Object)}, and exists solely to ensure
     * full compatibility with class {@link java.util.Hashtable},
     * which supported this method prior to introduction of the
     * Java Collections framework.
     *
     * @param  value a value to search for
     * @return {@code true} if and only if some key maps to the
     *         {@code value} argument in this table as
     *         determined by the {@code equals} method;
     *         {@code false} otherwise
     * @throws NullPointerException if the specified value is null
     */","@Deprecated public boolean contains(Object value) {
        return containsValue(value);
    }","public static List<Class<?>> getAllSuperclasses(final Class<?> cls) {
		return ClassUtils.getAllSuperclasses(cls);
	}","/**
	 * 递归返回所有的SupperClasses，包含Object.class
	 */"
springside4_157_3,"	@Test
	public void getAllClass_3_oe() {

		// removed other assertion

		// removed other assertion

		assertThat(ClassUtil.getAllAnnotations(BClass.class)).hasSize(4);
	}
",ClassUtilTest::getAllClass_3_oe,org.springside.modules.utils.reflect.ClassUtil,getAllAnnotations(final Class<?> cls),"/**
	 * 递归Class所有的Annotation，一个最彻底的实现.
	 * 
	 * 包括所有基类，所有接口的Annotation，同时支持Spring风格的Annotation继承的父Annotation，
	 */","public static Set<Annotation> getAllAnnotations(final Class<?> cls) {
		List<Class<?>> allTypes = getAllSuperclasses(cls);
		allTypes.addAll(getAllInterfaces(cls));
		allTypes.add(cls);

		Set<Annotation> anns = new HashSet<Annotation>();
		for (Class<?> type : allTypes) {
			anns.addAll(Arrays.asList(type.getDeclaredAnnotations()));
		}

		Set<Annotation> superAnnotations = new HashSet<Annotation>();
		for (Annotation ann : anns) {
			getSupperAnnotations(ann.annotationType(), superAnnotations);
		}

		anns.addAll(superAnnotations);

		return anns;
	}","public static Set<Annotation> getAllAnnotations(final Class<?> cls) {
		List<Class<?>> allTypes = getAllSuperclasses(cls);
		allTypes.addAll(getAllInterfaces(cls));
		allTypes.add(cls);

		Set<Annotation> anns = new HashSet<Annotation>();
		for (Class<?> type : allTypes) {
			anns.addAll(Arrays.asList(type.getDeclaredAnnotations()));
		}

		Set<Annotation> superAnnotations = new HashSet<Annotation>();
		for (Annotation ann : anns) {
			getSupperAnnotations(ann.annotationType(), superAnnotations);
		}

		anns.addAll(superAnnotations);

		return anns;
	}","/**
	 * 递归Class所有的Annotation，一个最彻底的实现.
	 * 
	 * 包括所有基类，所有接口的Annotation，同时支持Spring风格的Annotation继承的父Annotation，
	 */"
springside4_157_4,"	@Test
	public void getAllClass_4_oe() {

		// removed other assertion

		// removed other assertion

		// removed other assertion

		assertThat(ClassUtil.getAnnotatedPublicFields(BClass.class,AAnnotation.class)).hasSize(2).contains(ClassUtil.getAccessibleField(BClass.class,""sfield""),ClassUtil.getAccessibleField(BClass.class,""tfield""));
	}
",ClassUtilTest::getAllClass_4_oe,org.springside.modules.utils.reflect.ClassUtil,"getAccessibleField(final Class clazz, final String fieldName)","/**
	 * 循环向上转型, 获取对象的DeclaredField, 并强制设置为可访问.
	 * 
	 * 如向上转型到Object仍无法找到, 返回null.
	 * 
	 * 因为class.getFiled(); 不能获取父类的private函数, 因此采用循环向上的getDeclaredField();
	 */","public static Field getAccessibleField(final Class clazz, final String fieldName) {
		Validate.notNull(clazz, ""clazz can't be null"");
		Validate.notEmpty(fieldName, ""fieldName can't be blank"");
		for (Class<?> superClass = clazz; superClass != Object.class; superClass = superClass.getSuperclass()) {
			try {
				Field field = superClass.getDeclaredField(fieldName);
				ClassUtil.makeAccessible(field);
				return field;
			} catch (NoSuchFieldException e) {// NOSONAR
				// Field不在当前类定义,继续向上转型
			}
		}
		return null;
	}","public static <T extends Annotation> Set<Field> getAnnotatedPublicFields(Class<? extends Object> clazz,
			Class<T> annotation) {

		if (Object.class.equals(clazz)) {
			return Collections.emptySet();
		}

		Set<Field> annotatedFields = new HashSet<Field>();
		Field[] fields = clazz.getFields();

		for (Field field : fields) {
			if (field.getAnnotation(annotation) != null) {
				annotatedFields.add(field);
			}
		}

		return annotatedFields;
	}","/**
	 * 找出所有标注了该annotation的公共属性，循环遍历父类.
	 * 
	 * 暂未支持Spring风格Annotation继承Annotation
	 * 
	 * from org.unitils.util.AnnotationUtils
	 */"
springside4_157_5,"	@Test
	public void getAllClass_5_oe() {

		// removed other assertion

		// removed other assertion

		// removed other assertion

		// removed other assertion

		assertThat(ClassUtil.getAnnotatedFields(BClass.class,EAnnotation.class)).hasSize(3).contains(ClassUtil.getAccessibleField(BClass.class,""bfield""),ClassUtil.getAccessibleField(BClass.class,""efield""),ClassUtil.getAccessibleField(AClass.class,""afield""));
	}
",ClassUtilTest::getAllClass_5_oe,org.springside.modules.utils.reflect.ClassUtil,"getAccessibleField(final Class clazz, final String fieldName)","/**
	 * 循环向上转型, 获取对象的DeclaredField, 并强制设置为可访问.
	 * 
	 * 如向上转型到Object仍无法找到, 返回null.
	 * 
	 * 因为class.getFiled(); 不能获取父类的private函数, 因此采用循环向上的getDeclaredField();
	 */","public static Field getAccessibleField(final Class clazz, final String fieldName) {
		Validate.notNull(clazz, ""clazz can't be null"");
		Validate.notEmpty(fieldName, ""fieldName can't be blank"");
		for (Class<?> superClass = clazz; superClass != Object.class; superClass = superClass.getSuperclass()) {
			try {
				Field field = superClass.getDeclaredField(fieldName);
				ClassUtil.makeAccessible(field);
				return field;
			} catch (NoSuchFieldException e) {// NOSONAR
				// Field不在当前类定义,继续向上转型
			}
		}
		return null;
	}","public static <T extends Annotation> Set<Field> getAnnotatedFields(Class<? extends Object> clazz,
			Class<T> annotation) {
		if (Object.class.equals(clazz)) {
			return Collections.emptySet();
		}
		Set<Field> annotatedFields = new HashSet<Field>();
		Field[] fields = clazz.getDeclaredFields();
		for (Field field : fields) {
			if (field.getAnnotation(annotation) != null) {
				annotatedFields.add(field);
			}
		}
		annotatedFields.addAll(getAnnotatedFields(clazz.getSuperclass(), annotation));
		return annotatedFields;
	}","/**
	 * 找出所有标注了该annotation的属性，循环遍历父类，包含private属性.
	 * 
	 * 暂未支持Spring风格Annotation继承Annotation
	 * 
	 * from org.unitils.util.AnnotationUtils
	 */"
